18/01 10:19:00 FINE sim.Admin|Log for simulation 94 started
18/01 10:21:04 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@62675d31
18/01 10:21:04 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:21:04 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@125372e7
18/01 10:21:04 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:21:04 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@281a9bc8
18/01 10:21:04 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:21:04 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@6ce69b5
18/01 10:21:04 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:21:04 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@11eb5d11
18/01 10:21:04 INFO sim.Simulation|***** START OF TIME 1 COMPLETE *****
18/01 10:21:04 INFO sim.Simulation|***** START OF TIME 2 *****
18/01 10:21:04 INFO agents.DemandAgent|new day 2 . Auction pending campaign
18/01 10:21:04 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:04 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:04 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:05 INFO sim.Simulation|***** START OF TIME 2 COMPLETE *****
18/01 10:21:05 INFO sim.Simulation|***** START OF TIME 3 *****
18/01 10:21:05 INFO agents.DemandAgent|new day 3 . Auction pending campaign
18/01 10:21:05 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:05 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:05 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:05 INFO sim.Simulation|***** START OF TIME 3 COMPLETE *****
18/01 10:21:05 INFO sim.Simulation|***** START OF TIME 4 *****
18/01 10:21:05 INFO agents.DemandAgent|new day 4 . Auction pending campaign
18/01 10:21:05 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:05 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:05 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:05 INFO sim.Simulation|***** START OF TIME 4 COMPLETE *****
18/01 10:21:05 INFO sim.Simulation|***** START OF TIME 5 *****
18/01 10:21:05 INFO agents.DemandAgent|new day 5 . Auction pending campaign
18/01 10:21:05 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:05 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:05 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:06 INFO sim.Simulation|***** START OF TIME 5 COMPLETE *****
18/01 10:21:06 INFO sim.Simulation|***** START OF TIME 6 *****
18/01 10:21:06 INFO agents.DemandAgent|new day 6 . Auction pending campaign
18/01 10:21:06 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:06 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:06 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:06 INFO sim.Simulation|***** START OF TIME 6 COMPLETE *****
18/01 10:21:06 INFO sim.Simulation|***** START OF TIME 7 *****
18/01 10:21:06 INFO agents.DemandAgent|new day 7 . Auction pending campaign
18/01 10:21:06 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:06 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:06 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:06 INFO sim.Simulation|***** START OF TIME 7 COMPLETE *****
18/01 10:21:06 INFO sim.Simulation|***** START OF TIME 8 *****
18/01 10:21:06 INFO agents.DemandAgent|new day 8 . Auction pending campaign
18/01 10:21:06 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:06 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:06 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:07 INFO sim.Simulation|***** START OF TIME 8 COMPLETE *****
18/01 10:21:07 INFO sim.Simulation|***** START OF TIME 9 *****
18/01 10:21:07 INFO agents.DemandAgent|new day 9 . Auction pending campaign
18/01 10:21:07 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:07 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:07 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:07 INFO sim.Simulation|***** START OF TIME 9 COMPLETE *****
18/01 10:21:07 INFO sim.Simulation|***** START OF TIME 10 *****
18/01 10:21:07 INFO agents.DemandAgent|new day 10 . Auction pending campaign
18/01 10:21:07 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:07 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:07 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:07 INFO sim.Simulation|***** START OF TIME 10 COMPLETE *****
18/01 10:21:07 INFO sim.Simulation|***** START OF TIME 11 *****
18/01 10:21:07 INFO agents.DemandAgent|new day 11 . Auction pending campaign
18/01 10:21:07 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:07 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:07 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:08 INFO sim.Simulation|***** START OF TIME 11 COMPLETE *****
18/01 10:21:08 INFO sim.Simulation|***** START OF TIME 12 *****
18/01 10:21:08 INFO agents.DemandAgent|new day 12 . Auction pending campaign
18/01 10:21:08 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:08 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:08 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:08 INFO sim.Simulation|***** START OF TIME 12 COMPLETE *****
18/01 10:21:10 INFO sim.Simulation|***** START OF TIME 13 *****
18/01 10:21:10 INFO agents.DemandAgent|new day 13 . Auction pending campaign
18/01 10:21:10 INFO agents.DemandAgent|Auction user classification service
18/01 10:21:10 INFO agents.DemandAgent|Reporting auction results...
18/01 10:21:10 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:21:10 INFO sim.Simulation|***** START OF TIME 13 COMPLETE *****
