18/01 10:22:00 FINE sim.Admin|Log for simulation 95 started
18/01 10:22:10 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:22:10 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@2b18fb03
18/01 10:22:10 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:22:10 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@45903ccf
18/01 10:22:10 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:22:10 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@78c099a6
18/01 10:22:10 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:22:10 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@30c66e16
18/01 10:22:10 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:22:10 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@4c8d0eae
18/01 10:22:10 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:22:10 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@35a3feb8
18/01 10:22:10 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:22:10 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@1bf6c1f0
18/01 10:22:10 INFO agents.DemandAgent|allocating initial campaigns
18/01 10:22:10 FINE adx.AdxManager|tau.tac.adx.messages.CampaignNotification@68febce4
18/01 10:22:11 INFO sim.Simulation|***** START OF TIME 1 COMPLETE *****
18/01 10:22:20 INFO sim.Simulation|***** START OF TIME 2 *****
18/01 10:22:20 INFO agents.DemandAgent|new day 2 . Auction pending campaign
18/01 10:22:20 INFO agents.DemandAgent|Auction user classification service
18/01 10:22:20 INFO agents.DemandAgent|Reporting auction results...
18/01 10:22:20 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:22:20 INFO sim.Simulation|***** START OF TIME 2 COMPLETE *****
18/01 10:22:30 INFO sim.Simulation|***** START OF TIME 3 *****
18/01 10:22:30 INFO agents.DemandAgent|new day 3 . Auction pending campaign
18/01 10:22:30 INFO agents.DemandAgent|Auction user classification service
18/01 10:22:30 INFO agents.DemandAgent|Reporting auction results...
18/01 10:22:30 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:22:30 INFO sim.Simulation|***** START OF TIME 3 COMPLETE *****
18/01 10:22:40 INFO sim.Simulation|***** START OF TIME 4 *****
18/01 10:22:40 INFO agents.DemandAgent|new day 4 . Auction pending campaign
18/01 10:22:40 INFO agents.DemandAgent|Auction user classification service
18/01 10:22:40 INFO agents.DemandAgent|Reporting auction results...
18/01 10:22:40 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:22:40 INFO sim.Simulation|***** START OF TIME 4 COMPLETE *****
18/01 10:22:50 INFO sim.Simulation|***** START OF TIME 5 *****
18/01 10:22:50 INFO agents.DemandAgent|new day 5 . Auction pending campaign
18/01 10:22:50 INFO agents.DemandAgent|Auction user classification service
18/01 10:22:50 INFO agents.DemandAgent|Reporting auction results...
18/01 10:22:50 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:22:50 INFO sim.Simulation|***** START OF TIME 5 COMPLETE *****
18/01 10:23:00 INFO sim.Simulation|***** START OF TIME 6 *****
18/01 10:23:00 INFO agents.DemandAgent|new day 6 . Auction pending campaign
18/01 10:23:00 INFO agents.DemandAgent|Auction user classification service
18/01 10:23:00 INFO agents.DemandAgent|Reporting auction results...
18/01 10:23:00 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:23:00 INFO sim.Simulation|***** START OF TIME 6 COMPLETE *****
18/01 10:23:10 INFO sim.Simulation|***** START OF TIME 7 *****
18/01 10:23:10 INFO agents.DemandAgent|new day 7 . Auction pending campaign
18/01 10:23:10 INFO agents.DemandAgent|Auction user classification service
18/01 10:23:10 INFO agents.DemandAgent|Reporting auction results...
18/01 10:23:10 INFO agents.DemandAgent|Notifying new campaign opportunity..
18/01 10:23:10 INFO sim.Simulation|***** START OF TIME 7 COMPLETE *****
